time_taken,net_power
24.382,164.57
24.351,153.61
24.647,5.5933
24.034,-36.221
23.918,189.5
23.643,109.68
23.678,-17.399
23.912,84.91
23.861,159.57
24.393,2.0075
24.1,-376.6
24.158,-200.87
24.404,-20.554
24.357,-33.48
25.554,-300.8
25.34,-180.6
25.375,-326.83
25.836,-385.18
25.563,-675.56
23.908,-339.33
23.058,-337.63
23.274,-423.77
23.519,-389.76
23.337,-455.78
24.336,-406.32
24.595,-422.53
24.357,-431.74
24.616,-389.61
24.075,-324.78
23.85,-434.11
23.823,-467.16
23.736,-395.27
23.912,-449.07
23.647,-462.08
23.471,-528.51
23.482,-211.12
23.58,-214.43
24.28,-470.31
24.323,-384.65
24.311,-380.43
24.64,-536.36
24.773,-549.41
25.077,-492.13
24.735,-363.82
24.855,-184.16
25.087,-362.45
24.836,-753.78
25.166,-789.99
24.82,-594.01
24.76,-729.35
25.102,-668.96
24.88,-823.55
25.17,-744.74
24.873,-397.49
24.832,-376.67
25.156,-150.5
24.825,-392.11
24.859,-500.21
25.103,-260.72
24.599,-243.94
24.893,46.88
24.544,-418.85
24.419,-582.89
24.596,-514.76
24.379,-726.37
24.644,-246.79
24.373,-449.68
24.311,-1.9073
24.427,-614.36
24.128,-493.09
24.597,-29.353
24.287,235.56
24.49,-910.88
24.937,-864.37
24.546,-362.66
24.898,-1205.6
26.306,-1226.8
25.945,-809.05
25.3,-221.49
23.602,-36.784
23.272,-694.74
23.297,-475.02
23.726,66.375
24.147,196.63
23.849,38.887
23.884,-413.11
24.151,-809.29
23.514,-733.09
23.053,-422.61
22.996,-303.88
22.382,-94.969
21.807,69.408
21.244,161.46
21.745,196.49
22.275,161.25
22.442,70.597
22.69,-49.421
21.921,-167.57
21.363,-436.32
21.703,-320.95
21.576,-217.74
22.785,40.25
23.529,323.62
24.034,-14.469
24.566,-192.25
24.151,-384.94
25.067,-189.02
25.701,-265.4
25.492,-276.18
25.949,-124.06
25.785,-312.65
25.822,-159.38
26.085,-31.335
25.767,-416.17
26.092,-169.58
25.709,-102.39
25.769,-249.56
26.048,-206.66
25.746,-590.4
26.116,-756.77
25.772,-625.27
25.82,-722.99
26.092,-507.23
25.769,-63.378
23.736,-297.98
23.276,49.392
25.559,351.4
26.252,-328.99
25.564,-874.44
24.803,-667.53
25.088,-81.46
27.07,-107.74
25.324,-255.78
21.755,-95.57
25.214,-36.445
20.586,-713.94
23.022,-541.64
23.332,-1004.4
23.091,-342.26
23.35,-1520.6
23.873,-1565.9
23.435,-2245.5
22.432,-1906.8
22.658,-1808.2
23.137,-1948.3
23.425,-3283.4
21.82,312.83
23.051,611.95
24.209,-1054.9
24.611,1163.4
24.212,321.9
23.133,318.47
23.195,2.1782
23.478,-293.05
23.339,-221.29
23.685,-945.82
23.418,-384.76
23.444,-449.88
23.5,-11.894
23.484,373.21
23.474,1056.1
23.404,378.18
23.553,209.47
23.873,340.95
23.633,393.97
23.626,324.76
23.935,229.85
23.857,152.44
24.082,384.51
23.86,135.47
23.842,98.571
24.077,-199.15
23.544,-43.024
23.676,-97.189
23.431,-105.01
53.2,-436.39
23.916,-174.78
23.501,-335.98
23.679,-375.54
24.127,-305.15
23.872,-460.9
24.16,-519.69
23.879,-359.55
23.897,-456.19
23.88,-494.31
23.874,-392.24
23.879,-288.96
24.132,-390.04
23.686,-379.78
23.044,-234.62
23.124,-280.47
33.921,-312.82
13.904,-92.194
19.585,-426.58
20.925,-223.47
18.814,-578.14
13.192,-634.12
11.46,-232.71
20.802,-267.64
17.514,-624.76
20.382,-617.82
17.694,-442.74
24.734,-403.61
26.158,-624.75
28.483,-690.2
29.393,-258.32
28.194,-403.3
28.301,-533.56
28.208,-733.75
27.809,-638.89
28.043,-678.31
27.907,-118.92
27.795,-379.41
28.162,-754.7
27.82,77.285
28.311,-621.51
28.396,-543.57
28.11,-365.21
28.789,-645.67
180,52.102
180,49.628
180,45.184
180,40.655
180,36.007
180,31.284
180,26.538
180,21.894
180,17.287
180,12.594
180,7.868
180,3.1471
180,-1.52
180,-5.9793
180,-10.118
180,-13.555
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
157.99,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-14.786
180,-12.687
180,-8.5343
180,-3.8888
180,0.77358
180,5.2993
180,9.743
180,14.142
180,18.592
180,23.106
180,27.579
180,31.703
180,35.627
180,39.774
180,43.892
180,47.782
180,51.707
180,55.57
180,59.113
180,62.533
180,65.95
179,69.25
28.541,-396.3
28.012,-601.28
28.518,-400.08
28.095,-317.75
27.852,-135.6
27.658,-263.38
27.613,-554.77
28.515,-273.01
28.926,-354.04
28.988,-416.57
28.501,-380.06
27.799,-226.77
28.086,-454.83
27.969,-442.7
27.192,-384.53
27.276,-759.69
27.466,-429.62
26.41,-363.59
27.861,-368.95
23.521,-250.82
22.163,-370.33
22.097,-363.55
21.973,-333.65
22.222,-421.18
21.963,-282.53
22.141,-339.26
22.221,-258.43
21.953,-336.08
22.199,-361.79
22.176,-316.37
21.968,-355.32
22.175,-355.81
21.899,-314.04
22.157,-377.33
21.957,-411.69
21.948,-382.65
22.161,-337.22
22.184,-382.44
21.955,-393.91
22.138,-487.14
21.962,-347.91
22.15,-346.35
22.181,-264.6
21.944,-317.35
22.2,-320.59
22.168,-343.85
21.96,-270.79
22.163,-308.13
21.978,-229.78
22.067,-348.23
22.139,-402.09
21.869,-390.07
22.13,-364.35
22.167,-386.63
21.972,-423.17
22.164,-325.19
21.93,-316.73
22.158,-417.94
22.162,-364.42
21.955,-182.03
22.162,-414.39
22.162,-294.32
21.939,-473.18
22.192,-344.28
21.917,-324.22
22.192,-219.25
22.14,-125.23
21.94,-388.18
22.178,-306.29
22.124,-267.62
21.965,-320.75
22.14,-401.68
21.925,-337.04
22.156,-422.08
22.151,-342.62
21.91,-319.73
22.154,-426.71
21.973,-321.61
22.148,-346.59
22.138,-336.5
21.923,-343.05
22.198,-657.87
22.134,47.401
21.936,-304.66
22.14,-334.07
21.969,-344.49
22.154,-157.78
22.15,-324.38
21.943,-340.89
22.164,-250.11
22.145,-189.25
21.933,-215.6
22.134,-308.15
21.943,-306.58
22.142,-312.81
22.165,-310.83
21.922,-349.35
22.172,-341.1
22.121,-503.8
21.903,-403.98
22.123,-217.09
21.758,-556.49
22.205,-321.92
22.156,-257.84
21.971,-266.41
22.183,-282.7
22.4,-275.59
27.605,-278.03
30.66,-487.53
30.346,22.747
30.524,-184.34
30.558,-268.3
30.262,-161.28
30.641,-233.27
30.612,-256.88
30.401,-368.54
30.586,-25.015
30.166,-166.65
30.485,-298.43
33.38,-394.19
22.987,-284.81
23.024,-174.98
22.812,-688.8
23.252,-810.13
22.7,488.85
23.144,-185.73
22.851,-225.47
22.453,-205.72
14.486,-235.63
14.334,-98.703
20.908,-240.77
6.6418,-241.96
17.195,-223.47
21.928,-223.57
22.844,-122.03
23.191,-313.52
23.018,-169.53
23.211,-283.56
22.438,-251.72
19.748,-361.16
22.338,-290.93
23.948,-410.83
23.937,195.03
23.939,-17.347
23.874,-191.67
20.399,-236.36
13.407,-305.31
17.069,-63.193
17.179,188.52
17.155,-435.27
23.391,-143.62
23.189,30.386
19.737,-294.11
2.1207,-301.17
0.01568,-302.12
0.042139,-302.68
0.067128,-298.15
7.3875,-335.99
33.107,-936.92
32.103,-36.386
6.2052,-177.13
0.35181,-183.5
23.337,-467.45
16.876,-409.95
14.746,13.536
2.0119,21.247
0.01176,24.111
0.024989,17.003
0.1078,19.121
17.03,-20.706
20.028,136.48
19.624,-144.09
1.6253,-145.67
0.15827,-144.59
0.093588,-143.85
0.18571,-140.13
0.067618,-137.97
0.21706,-157.57
13.744,-155.9
16.326,-499.57
22.201,-2558.3
21.805,-430.97
16.485,-2593.4
25.449,261.75
22.597,-2544.2
0.027929,-2543.6
0.048999,-2541.3
0.17738,-2526.8
0.11319,-2543.5
0.033319,-2544.8
0.13524,-2540
0.036749,-2542
0.077418,-2543.5
0.26655,-2542
0.19844,-2538.2
0.094568,-2529.4
0.28272,-2534.9
9.3519,-1396.7
5.2066,-300.92
15.608,-188.26
15.688,-218.21
24.238,-440.21
17.325,-418.05
16.154,-164.05
1.5175,-125.82
0.11956,-108.52
20.697,-21.84
19.271,1252.3
1.2676,1252.5
0.071048,1254.3
0.034299,1254.7
0.079868,1267
16.167,313.54
2.9703,268.37
7.3087,16.487
15.602,-180.94
7.6242,743.3
7.8369,1147.4
4.0767,1136.2
0.46059,1117.4
7.7879,965.65
0.93539,972.66
0.35818,982.05
3.0708,992.31
6.0881,950.55
0.42629,948.83
0.19306,944.63
0.033319,905.89
0.22833,940.68
0.37092,935.62
18.256,-4.2217
1.8556,-46.213
0.12985,-45.483
0.088688,-47.291
6.6285,-165.15
13.828,-1769.5
10.406,-3037.6
7.9603,-832.03
7.6026,-699.5
6.6932,-162.89
9.5116,-141.24
